,seed,n,alpha,M,K,init_beta,init_sigma,os_beta,os_sigma,ts_beta,ts_sigma,ms_beta,ms_sigma,oracle_beta,oracle_sigma
823,823,2500,0.75,159,2,0.0027897604515699,0.0947284764964872,0.0022303222852512,0.0543856492480227,0.0022700745021188,0.0543856492480227,0.0022696521120294,0.0543856492480227,0.0023342245019292,0.054347589157878
1823,823,2500,1.0,159,2,0.0030319111201063,0.0869618588255159,0.0022171391758171,0.055110163807911,0.0021367601062728,0.055110163807911,0.0021370361816231,0.055110163807911,0.0021475218140762,0.055331861041951
1073,823,5000,0.25,293,2,0.0017484245987896,0.1365407637765124,0.001277040618742,0.073296595598147,0.0012907774941782,0.073296595598147,0.001290039473292,0.073296595598147,0.0012850865548122,0.0698354503359121
2323,823,5000,0.5,293,2,0.0011001432326243,0.0789914685811261,0.0009276561324274,0.0507798602313888,0.0009103692708302,0.0507798602313888,0.0009103890517669,0.0507798602313888,0.000913266678849,0.0499339264131118
1323,823,5000,0.75,293,2,0.0026345796729927,0.0663119782052136,0.0017000738220684,0.0479397311892574,0.0016603187973568,0.0479397311892574,0.0016603787782992,0.0479397311892574,0.0016825572839258,0.0477395519050761
2823,823,5000,1.0,293,2,0.0011004800912426,0.0472503971597121,0.0009037884786925,0.0326776504224861,0.0008670086696595,0.0326776504224861,0.0008670614071633,0.0326776504224861,0.000840290829614,0.0329234252768236
74,824,1000,0.25,72,2,0.0148084732459803,0.4810040703937221,0.0127701521290431,0.2964587236141409,0.0076741435554176,0.2964587236141409,0.0073697806215801,0.2964587236141409,0.0064246705144081,0.1500613110130222
324,824,1000,0.5,72,2,0.0055098311493704,0.3236606713130207,0.0085169077813877,0.1888545025409886,0.0062826374069302,0.1888545025409886,0.0063575604429447,0.1888545025409886,0.0054165712409458,0.1243508475038643
324,824,1000,0.75,72,2,0.0051024918368873,0.2194879786895636,0.0032545201773696,0.1201896742492919,0.0028868686888499,0.1201896742492919,0.002887812391164,0.1201896742492919,0.0029293082849406,0.1021189816823109
824,824,1000,1.0,72,2,0.005207700266402,0.163054613586952,0.0032641922019799,0.0828203145730154,0.0028714102806581,0.0828203145730154,0.0028735230654366,0.0828203145730154,0.002839679871364,0.0716336119461968
574,824,2500,0.25,159,2,0.0051346388842366,0.2227959303590171,0.0059342916754647,0.1110425909294243,0.0045279924889265,0.1110425909294243,0.0045623440849806,0.1110425909294243,0.004354425972811,0.0957070207614293
1324,824,2500,0.5,159,2,0.0028651270189965,0.1405442238228649,0.0014026963539074,0.0745545064717321,0.0012481270787848,0.0745545064717321,0.0012472493855237,0.0745545064717321,0.0012210293975586,0.0700863034301556
824,824,2500,0.75,159,2,0.003294782455711,0.1327570199095655,0.0021802402847665,0.0678335873907169,0.0023980865596352,0.0678335873907169,0.0023969614301327,0.0678335873907169,0.0023450474710002,0.0603592475581112
1824,824,2500,1.0,159,2,0.0039416802260321,0.0929504282004857,0.0029599753763208,0.0536872658535081,0.0032960809737659,0.0536872658535081,0.0032951069244351,0.0536872658535081,0.003226931290197,0.0523550167589824
1074,824,5000,0.25,293,2,0.0028395173216226,0.1496952020006612,0.0020561346625517,0.0774761650210727,0.0022567040567064,0.0774761650210727,0.0022538337321857,0.0774761650210727,0.0022454460402076,0.0704788084209822
2324,824,5000,0.5,293,2,0.0016111848733508,0.1093858786673176,0.0011293451633759,0.0550398178764875,0.00114310465489,0.0550398178764875,0.0011429724955494,0.0550398178764875,0.0011818916244216,0.0514977128352207
1324,824,5000,0.75,293,2,0.0009209137945551,0.0801626008755158,0.0009342892538657,0.0411954552451464,0.0008819942143754,0.0411954552451464,0.0008821534319472,0.0411954552451464,0.0008637048510562,0.0392982883719814
2824,824,5000,1.0,293,2,0.0009227066464857,0.071180582524871,0.0009312107806888,0.0344963110421951,0.0008727424453717,0.0344963110421951,0.0008728125166855,0.0344963110421951,0.0008687912277967,0.0339662513030925
75,825,1000,0.25,72,2,0.0089019761567689,0.4741873784944791,0.0112637295132937,0.2830681212954539,0.0104456685076368,0.2830681212954539,0.0098162338333612,0.2830681212954539,0.0100159405346859,0.2033540292419021
325,825,1000,0.5,72,2,0.0101156082995492,0.2840799010241613,0.0050156059308133,0.1373559550549314,0.0055675113452433,0.1373559550549314,0.0054770492196003,0.1373559550549314,0.0057696801764906,0.1096145802988457
325,825,1000,0.75,72,2,0.0044992950889763,0.1999063744124929,0.004375317124741,0.0990721543848228,0.0043547616460112,0.0990721543848228,0.0043489361480441,0.0990721543848228,0.004867972367705,0.082795075336324
825,825,1000,1.0,72,2,0.0046041588116069,0.1520018349388761,0.0040505546585186,0.0718198081795198,0.0040835895076042,0.0718198081795198,0.004081616376375,0.0718198081795198,0.0040141121852179,0.0664246830903243
575,825,2500,0.25,159,2,0.0046080456234638,0.2423612081693876,0.0036894488175293,0.1153708348849312,0.0036396680859939,0.1153708348849312,0.003626361926385,0.1153708348849312,0.0036306507920355,0.104183438101972
1325,825,2500,0.5,159,2,0.002948943055233,0.1464454892073344,0.0033101645187337,0.0791757573092388,0.0028280410659882,0.0791757573092388,0.002835422121125,0.0791757573092388,0.0027280983873737,0.0768910388349002
825,825,2500,0.75,159,2,0.0028129086659691,0.1163507518406736,0.0023541432043832,0.0643944063305718,0.0021445641635252,0.0643944063305718,0.0021460186740192,0.0643944063305718,0.0020225840397852,0.0597091598613654
1825,825,2500,1.0,159,2,0.0025804660411792,0.0829831470840921,0.0033461559942101,0.0544069728149706,0.0031089382912707,0.0544069728149706,0.0031099417948794,0.0544069728149706,0.0030215205882635,0.0539337795448068
1075,825,5000,0.25,293,2,0.0026476382225666,0.13962219877538,0.0011344640255191,0.0751923876437921,0.001398892500926,0.0751923876437921,0.0013946284263254,0.0751923876437921,0.0015041633207967,0.0712919049186866
2325,825,5000,0.5,293,2,0.0013443081090767,0.0787268733047189,0.0011353148311058,0.0493459469331001,0.0012120106169726,0.0493459469331001,0.0012116916870462,0.0493459469331001,0.0012891878314338,0.049569419502169
1325,825,5000,0.75,293,2,0.0012219715335128,0.0566864392180552,0.0012872993570524,0.0399739827073915,0.0011665821484762,0.0399739827073915,0.0011667361360311,0.0399739827073915,0.0011719941661967,0.0401345431287729
2825,825,5000,1.0,293,2,0.0016156036284335,0.047845662731227,0.001642234860851,0.0328946011417961,0.0015773995885503,0.0328946011417961,0.0015774610115527,0.0328946011417961,0.0015571622559079,0.0326009966772891
76,826,1000,0.25,72,2,0.0145296337311713,0.4684627323438174,0.0141707863754866,0.2856354655914847,0.0084368931265573,0.2856354655914847,0.0065425614995781,0.2856354655914847,0.0069613518904788,0.2039155682379097
326,826,1000,0.5,72,2,0.0144576748593257,0.2869181061905208,0.0081085405427394,0.1413202816121603,0.0082262828607912,0.1413202816121603,0.0082346696834381,0.1413202816121603,0.0079562919941775,0.1140555673905887
326,826,1000,0.75,72,2,0.0046736564966482,0.2133778434225208,0.0057824064334079,0.1257974312119656,0.0044337020089859,0.1257974312119656,0.0044498646273297,0.1257974312119656,0.0038616750225448,0.0967293016093659
826,826,1000,1.0,72,2,0.0053409563378849,0.1432107503014247,0.0044360311528112,0.0765977056136034,0.0045750880489243,0.0765977056136034,0.0045735820543055,0.0765977056136034,0.0047257877625536,0.0749119569771617
576,826,2500,0.25,159,2,0.0055845033380484,0.2627120195612938,0.0055696527897053,0.1381540049765385,0.0051247339053088,0.1381540049765385,0.0051407157803617,0.1381540049765385,0.0050311873424052,0.0940845325755461
1326,826,2500,0.5,159,2,0.0034931762587689,0.1750836089752029,0.0026577647668081,0.093897027835708,0.003013925824667,0.093897027835708,0.0030060465064289,0.093897027835708,0.0031911094860167,0.077418516349995
826,826,2500,0.75,159,2,0.0026710093757702,0.1120147041816237,0.0025131360285834,0.0596587909342956,0.0024160295685657,0.0596587909342956,0.002416304437292,0.0596587909342956,0.002339750106947,0.0555770814846393
1826,826,2500,1.0,159,2,0.0019154321503081,0.0905390905134937,0.0012688570657438,0.0468773895902252,0.0012980297131944,0.0468773895902252,0.0012979597323283,0.0468773895902252,0.0013254153323949,0.0438407488255537
1076,826,5000,0.25,293,2,0.0044820874709581,0.1368215614139743,0.002079886462051,0.0747121261951936,0.002433705043395,0.0747121261951936,0.0024302948286227,0.0747121261951936,0.0025638187502082,0.0709982779382017
2326,826,5000,0.5,293,2,0.0019854438685504,0.0979015186495592,0.001561386360078,0.05195329890341,0.0015327135219953,0.05195329890341,0.001532885360467,0.05195329890341,0.0014917970927268,0.0498158890440539
1326,826,5000,0.75,293,2,0.0014298804007496,0.0748863106595579,0.001076396931097,0.0392892353860959,0.0010589988316768,0.0392892353860959,0.0010590069930218,0.0392892353860959,0.0010870882150884,0.0381212027561346
2826,826,5000,1.0,293,2,0.0014759901434555,0.064387170790992,0.0005582855441073,0.037364066924111,0.0006418690066632,0.037364066924111,0.0006418230439879,0.037364066924111,0.0007274501676321,0.0372332631445399
77,827,1000,0.25,72,2,0.0110293229798093,0.4535468840110276,0.0086289355196852,0.2654146857358566,0.0070357366547796,0.2654146857358566,0.0061488997999306,0.2654146857358566,0.0074958474103899,0.1873749650190033
327,827,1000,0.5,72,2,0.008921225342796,0.2432924903162457,0.0076733067838113,0.1074620854667431,0.007811503740708,0.1074620854667431,0.007788644255647,0.1074620854667431,0.0078165883681794,0.1042368150227364
327,827,1000,0.75,72,2,0.0089050481655807,0.1906564414010791,0.0078301298424742,0.097757339130617,0.0082607679708953,0.097757339130617,0.0082513293124179,0.097757339130617,0.0082777938150526,0.097129102607118
827,827,1000,1.0,72,2,0.0037824179307169,0.1677561752859436,0.003533188192955,0.0933643633354845,0.0033512726834206,0.0933643633354845,0.0033529388228408,0.0933643633354845,0.0032366840531819,0.0845969823969858
577,827,2500,0.25,159,2,0.0079073353147508,0.2273364461731277,0.0032014232768867,0.1132880690117005,0.0038567976616582,0.1132880690117005,0.0038334012235018,0.1132880690117005,0.003981673189847,0.1038467226220084
1327,827,2500,0.5,159,2,0.0053759995993249,0.1358155747945044,0.0032840009107316,0.0745082867713966,0.0034693592210099,0.0745082867713966,0.0034677485117999,0.0745082867713966,0.0033262988022403,0.0707615811848007
827,827,2500,0.75,159,2,0.0022494170763049,0.0965721408889576,0.0023706037245498,0.0599202901651759,0.0023439925728241,0.0599202901651759,0.0023441907874223,0.0599202901651759,0.0024457962471285,0.0600737292523758
1827,827,2500,1.0,159,2,0.0018843225018197,0.0841152132920102,0.0018025011227782,0.0487437901347598,0.0018368447409035,0.0487437901347598,0.0018367771355449,0.0487437901347598,0.001781267054014,0.0465115485181675
1077,827,5000,0.25,293,2,0.0020000589701927,0.1382289453608013,0.0018629944785882,0.0715212983872563,0.0017433535397865,0.0715212983872563,0.0017438167597353,0.0715212983872563,0.0018560781388208,0.0675270198804505
2327,827,5000,0.5,293,2,0.0017692099884849,0.0837208785235433,0.0010001767960884,0.0486290886700674,0.0010203547838206,0.0486290886700674,0.0010202363360656,0.0486290886700674,0.001025194531823,0.0473945324142553
1327,827,5000,0.75,293,2,0.0015176501208612,0.0619591243512944,0.0006125417754637,0.0427513369129636,0.0006261645280769,0.0427513369129636,0.0006261625779373,0.0427513369129636,0.0006108276104803,0.0426727134252203
2827,827,5000,1.0,293,2,0.0012452449785201,0.0482421727110753,0.0010282558244844,0.033238049332877,0.0010151312606675,0.033238049332877,0.0010151571812607,0.033238049332877,0.0010739066388521,0.0337215848235627
78,828,1000,0.25,72,2,0.008169308188001,0.4583489416508475,0.0119224054977165,0.2596257230658307,0.0067761858537375,0.2596257230658307,0.00773452892466,0.2596257230658307,0.0071794909906567,0.1546277349027384
328,828,1000,0.5,72,2,0.0070047304239422,0.2814665338700369,0.0085723928743853,0.1546735812686514,0.0073516321943193,0.1546735812686514,0.0073896151730081,0.1546735812686514,0.0067141870768214,0.1223112592315921
328,828,1000,0.75,72,2,0.0057933666675094,0.1957321487693393,0.0042664216885553,0.0977726273637718,0.0033679838652017,0.0977726273637718,0.003375541190662,0.0977726273637718,0.0034591641285123,0.0832370967952269
828,828,1000,1.0,72,2,0.0048487351431395,0.1681783371353598,0.0021401052118321,0.0943446852146511,0.0023321562208779,0.0943446852146511,0.0023284143581251,0.0943446852146511,0.0023271603735361,0.0939692555719457
578,828,2500,0.25,159,2,0.0035257807307866,0.2335038298186812,0.0075303631162462,0.1191084497468644,0.0060100357904363,0.1191084497468644,0.0060435901537101,0.1191084497468644,0.0057791866908809,0.1023794456892642
1328,828,2500,0.5,159,2,0.0026048521122298,0.1354479673346963,0.0017668286105428,0.0714186319035116,0.0016929988594033,0.0714186319035116,0.0016929550596011,0.0714186319035116,0.0016861954600619,0.0671972227914599
828,828,2500,0.75,159,2,0.0021975083502539,0.1122845906736206,0.0015878383008418,0.0607371281588246,0.0013275438586295,0.0607371281588246,0.0013276313751852,0.0607371281588246,0.0013437686556801,0.0553774706127924
1828,828,2500,1.0,159,2,0.0020332806520047,0.0969001982816604,0.0015789827431133,0.0529338471988972,0.0014573613007929,0.0529338471988972,0.0014577013929844,0.0529338471988972,0.0014586689399455,0.0512211295154966
1078,828,5000,0.25,293,2,0.0018544821648538,0.13860249961586,0.0013395477744228,0.0721294741437313,0.0012124932652459,0.0721294741437313,0.0012122956962551,0.0721294741437313,0.0012080545925969,0.0682587549387418
2328,828,5000,0.5,293,2,0.0013790314502443,0.0954116612758577,0.0010947400597163,0.0519370205969709,0.0009194473419764,0.0519370205969709,0.0009199521005993,0.0519370205969709,0.0009425782789812,0.0495860333029026
1328,828,5000,0.75,293,2,0.0020143384713867,0.0745443183877702,0.001062311048442,0.0402299289049586,0.0009391243251056,0.0402299289049586,0.0009396938994791,0.0402299289049586,0.0008840195780209,0.040596809593595
2828,828,5000,1.0,293,2,0.0013737820765428,0.0678011686775784,0.0014828013832808,0.0388737209833769,0.0013452884280485,0.0388737209833769,0.0013455611147597,0.0388737209833769,0.001369433653629,0.0382683255322526
79,829,1000,0.25,72,2,0.0157984447682016,0.4269779901353091,0.0090243338377014,0.2323243679871295,0.0092835087158257,0.2323243679871295,0.0081693184808336,0.2323243679871295,0.0086710304992719,0.1686326771038473
329,829,1000,0.5,72,2,0.0096968451137322,0.2685960271699927,0.006777143312848,0.1403901576803987,0.007032412693564,0.1403901576803987,0.0070129024206638,0.1403901576803987,0.0072087183566428,0.1210659752856369
329,829,1000,0.75,72,2,0.0057940981032622,0.1997093720272115,0.0052187483445877,0.1132119768586503,0.0041756980176245,0.1132119768586503,0.0041819702861345,0.1132119768586503,0.0038659157809346,0.0999473520328843
829,829,1000,1.0,72,2,0.0058888790661051,0.1802540792960842,0.004779200723427,0.1039545517969795,0.0049504192765,0.1039545517969795,0.004945015116132,0.1039545517969795,0.005333847882376,0.0933902918001767
579,829,2500,0.25,159,2,0.0043446167575545,0.2254599547187433,0.0040373394180328,0.1163291941022264,0.0033045978105286,0.1163291941022264,0.0033171402274563,0.1163291941022264,0.0030137715201073,0.0993363671937542
1329,829,2500,0.5,159,2,0.0036692483869788,0.1401783158812186,0.0020928429913931,0.0731069860533617,0.0020870946188457,0.0731069860533617,0.0020865447214928,0.0731069860533617,0.0020904919777134,0.0689805150821151
829,829,2500,0.75,159,2,0.0025434419776047,0.1142661450648871,0.0017745431183832,0.0655967619667331,0.0018101062497243,0.0655967619667331,0.0018098725892785,0.0655967619667331,0.0017871501903503,0.0633083644501705
1829,829,2500,1.0,159,2,0.003820384406534,0.0747549697307826,0.0025409968717892,0.0490893363859994,0.0026971593278822,0.0490893363859994,0.0026970982683707,0.0490893363859994,0.0026188887017204,0.0496052297447052
1079,829,5000,0.25,293,2,0.0019390472370726,0.1442919064959068,0.0012909336856825,0.0787760981656751,0.0013157678824607,0.0787760981656751,0.0013154934542886,0.0787760981656751,0.0012800072113746,0.0719524949118591
2329,829,5000,0.5,293,2,0.0011981871451526,0.0862759790696291,0.0010915003628084,0.0544548936878714,0.0010209234625234,0.0544548936878714,0.0010212661941607,0.0544548936878714,0.0010260652565205,0.0540298086568191
1329,829,5000,0.75,293,2,0.0014344654513016,0.0634777038779366,0.0005999681975225,0.0435462939825077,0.0005859360102482,0.0435462939825077,0.0005859451722747,0.0435462939825077,0.0006279853269139,0.0430371093772254
2829,829,5000,1.0,293,2,0.0014789362715276,0.053456423236295,0.0014203847189415,0.0368713757520644,0.0013755352249718,0.0368713757520644,0.0013755839424145,0.0368713757520644,0.0013999225161937,0.0369083796614354
80,830,1000,0.25,72,2,0.0134719595083687,0.4770835391457658,0.0125643031468285,0.296269892614063,0.0083776012462542,0.296269892614063,0.0081241952475255,0.296269892614063,0.0086469747379457,0.1831517453662615
